player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level,hero_damage,tower_damage,hero_healing,gold,gold_spent,scaled_hero_damage,scaled_tower_damage,scaled_hero_healing,ability_upgrades,won,match_id,custom_game,additional_units,match_id_int
0.0,57.0,11.0,231.0,108.0,24.0,178.0,187.0,182.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,73.0,9.0,356.0,541.0,25.0,,,,,,,,,,1.0,5030771648.0,,,5030771648
1.0,71.0,63.0,112.0,73.0,154.0,36.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,20.0,0.0,101.0,4.0,490.0,728.0,23.0,,,,,,,,,,1.0,5142682564.0,,,5142682564
130.0,75.0,336.0,36.0,108.0,214.0,289.0,102.0,0.0,188.0,0.0,0.0,0.0,4.0,27.0,0.0,48.0,9.0,306.0,525.0,21.0,,,,,,,,,,1.0,5164035013.0,,,5164035013
3.0,59.0,63.0,156.0,0.0,330.0,263.0,151.0,0.0,0.0,0.0,0.0,3.0,19.0,10.0,0.0,193.0,14.0,343.0,410.0,23.0,,,,,,,,,,False,5210164168.0,,,5210164168
2.0,80.0,0.0,11.0,108.0,112.0,290.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,20.0,0.0,348.0,3.0,619.0,713.0,28.0,,,,,,,,,,True,5131330506.0,,"[{'unitname': 'spirit_bear', 'item_0': 355, 'item_1': 172, 'item_2': 208, 'item_3': 137, 'item_4': 379, 'item_5': 309, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5131330506
132.0,44.0,63.0,156.0,168.0,75.0,116.0,143.0,0.0,0.0,0.0,325.0,13.0,8.0,8.0,0.0,288.0,22.0,574.0,705.0,26.0,24563.0,5185.0,0.0,4035.0,19095.0,15729.0,2728.0,0.0,"[{'ability': 5190, 'time': 238, 'level': 1}, {'ability': 5191, 'time': 350, 'level': 2}, {'ability': 5190, 'time': 456, 'level': 3}, {'ability': 5192, 'time': 597, 'level': 4}, {'ability': 5190, 'time': 738, 'level': 5}, {'ability': 5193, 'time': 795, 'level': 6}, {'ability': 5190, 'time': 946, 'level': 7}, {'ability': 5191, 'time': 1027, 'level': 8}, {'ability': 5191, 'time': 1056, 'level': 9}, {'ability': 6159, 'time': 1147, 'level': 10}, {'ability': 5191, 'time': 1302, 'level': 11}, {'ability': 5193, 'time': 1395, 'level': 12}, {'ability': 5192, 'time': 1477, 'level': 13}, {'ability': 5192, 'time': 1631, 'level': 14}, {'ability': 6801, 'time': 1765, 'level': 15}, {'ability': 5192, 'time': 1862, 'level': 16}, {'ability': 5193, 'time': 1987, 'level': 17}, {'ability': 7383, 'time': 2238, 'level': 18}, {'ability': 483, 'time': 2715, 'level': 19}]",True,5429836747.0,,,5429836747
1.0,8.0,147.0,208.0,0.0,158.0,63.0,216.0,0.0,0.0,0.0,299.0,8.0,11.0,15.0,0.0,335.0,13.0,514.0,676.0,27.0,32222.0,1432.0,7325.0,1991.0,21540.0,14006.0,555.0,1807.0,"[{'ability': 5028, 'time': 123, 'level': 1}, {'ability': 5027, 'time': 282, 'level': 2}, {'ability': 5029, 'time': 400, 'level': 3}, {'ability': 5028, 'time': 538, 'level': 4}, {'ability': 5028, 'time': 630, 'level': 5}, {'ability': 5030, 'time': 810, 'level': 6}, {'ability': 5027, 'time': 942, 'level': 7}, {'ability': 5028, 'time': 1077, 'level': 8}, {'ability': 5027, 'time': 1210, 'level': 9}, {'ability': 5921, 'time': 1329, 'level': 10}, {'ability': 5027, 'time': 1425, 'level': 11}, {'ability': 5030, 'time': 1494, 'level': 12}, {'ability': 5029, 'time': 1640, 'level': 13}, {'ability': 5029, 'time': 1705, 'level': 14}, {'ability': 7394, 'time': 1768, 'level': 15}, {'ability': 5029, 'time': 1776, 'level': 16}, {'ability': 5030, 'time': 1908, 'level': 17}, {'ability': 7021, 'time': 2060, 'level': 18}, {'ability': 6662, 'time': 2768, 'level': 19}]",True,5447513037.0,,,5447513037
130.0,84.0,309.0,349.0,204.0,231.0,254.0,0.0,216.0,216.0,0.0,0.0,8.0,2.0,20.0,0.0,102.0,9.0,433.0,684.0,26.0,,,,,,,,,,1.0,5157596116.0,,,5157596116
131.0,41.0,63.0,376.0,139.0,166.0,154.0,0.0,0.0,0.0,306.0,0.0,9.0,3.0,24.0,0.0,172.0,12.0,534.0,767.0,24.0,,,,,,,,,,1.0,5131371477.0,,,5131371477
4.0,32.0,143.0,75.0,75.0,63.0,250.0,174.0,0.0,0.0,0.0,0.0,10.0,4.0,12.0,0.0,84.0,12.0,748.0,966.0,24.0,,,,,,,,,,True,4984984534.0,"{'team': 2, 'winner': True}",,4984984534
130.0,47.0,180.0,244.0,131.0,94.0,206.0,102.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0,0.0,71.0,9.0,298.0,474.0,20.0,,,,,,,,,,0.0,5023124446.0,,,5023124446
1.0,42.0,151.0,50.0,73.0,208.0,11.0,0.0,0.0,0.0,0.0,381.0,5.0,4.0,16.0,0.0,168.0,5.0,368.0,564.0,22.0,12340.0,2846.0,5798.0,3959.0,11440.0,7842.0,1360.0,1560.0,"[{'ability': 5086, 'time': 244, 'level': 1}, {'ability': 5088, 'time': 374, 'level': 2}, {'ability': 5087, 'time': 465, 'level': 3}, {'ability': 5087, 'time': 578, 'level': 4}, {'ability': 5088, 'time': 717, 'level': 5}, {'ability': 5089, 'time': 829, 'level': 6}, {'ability': 5088, 'time': 925, 'level': 7}, {'ability': 5088, 'time': 1061, 'level': 8}, {'ability': 5087, 'time': 1135, 'level': 9}, {'ability': 6119, 'time': 1391, 'level': 10}, {'ability': 5087, 'time': 1549, 'level': 11}, {'ability': 5089, 'time': 1655, 'level': 12}, {'ability': 5086, 'time': 1851, 'level': 13}, {'ability': 5086, 'time': 1929, 'level': 14}, {'ability': 5928, 'time': 2095, 'level': 15}, {'ability': 5086, 'time': 2254, 'level': 16}, {'ability': 5089, 'time': 2310, 'level': 17}, {'ability': 6201, 'time': 2574, 'level': 18}]",True,5441283045.0,,,5441283045
131.0,88.0,203.0,43.0,36.0,214.0,0.0,0.0,0.0,0.0,0.0,311.0,3.0,5.0,15.0,0.0,74.0,8.0,329.0,579.0,23.0,15122.0,514.0,0.0,3575.0,11770.0,7749.0,280.0,0.0,"[{'ability': 5462, 'time': 235, 'level': 1}, {'ability': 5464, 'time': 403, 'level': 2}, {'ability': 5463, 'time': 474, 'level': 3}, {'ability': 5464, 'time': 681, 'level': 4}, {'ability': 5462, 'time': 864, 'level': 5}, {'ability': 5465, 'time': 1025, 'level': 6}, {'ability': 5462, 'time': 1159, 'level': 7}, {'ability': 5463, 'time': 1290, 'level': 8}, {'ability': 5462, 'time': 1362, 'level': 9}, {'ability': 402, 'time': 1472, 'level': 10}, {'ability': 5464, 'time': 1629, 'level': 11}, {'ability': 5465, 'time': 1680, 'level': 12}, {'ability': 5463, 'time': 1773, 'level': 13}, {'ability': 5463, 'time': 1859, 'level': 14}, {'ability': 5918, 'time': 1970, 'level': 15}, {'ability': 5464, 'time': 2026, 'level': 16}, {'ability': 5465, 'time': 2314, 'level': 17}, {'ability': 6399, 'time': 2587, 'level': 18}]",True,5409029108.0,,,5409029108
131.0,108.0,125.0,0.0,0.0,0.0,96.0,231.0,0.0,0.0,0.0,0.0,6.0,4.0,22.0,0.0,128.0,21.0,360.0,590.0,25.0,,,,,,,,,,1.0,5020906487.0,,,5020906487
132.0,32.0,170.0,69.0,30.0,63.0,143.0,225.0,122.0,0.0,0.0,0.0,14.0,8.0,12.0,0.0,166.0,28.0,458.0,614.0,25.0,,,,,,,,,,1.0,5072657402.0,,,5072657402
4.0,37.0,256.0,108.0,110.0,29.0,36.0,244.0,0.0,0.0,0.0,0.0,11.0,9.0,20.0,0.0,143.0,1.0,426.0,821.0,25.0,,,,,,,,,,0.0,4948022272.0,,,4948022272
130.0,37.0,244.0,43.0,36.0,216.0,231.0,254.0,0.0,0.0,0.0,336.0,1.0,6.0,25.0,0.0,35.0,11.0,301.0,543.0,22.0,,,,,,,,,,1.0,5233173506.0,,,5233173506
128.0,45.0,0.0,77.0,180.0,232.0,254.0,204.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,47.0,2.0,601.0,1295.0,25.0,,,,,,,,,,0.0,4894514179.0,,,4894514179
131.0,99.0,50.0,208.0,127.0,114.0,235.0,116.0,216.0,0.0,0.0,366.0,6.0,9.0,31.0,0.0,450.0,16.0,552.0,616.0,30.0,69845.0,3742.0,0.0,4962.0,32820.0,27169.0,1373.0,0.0,"[{'ability': 5549, 'time': 249, 'level': 1}, {'ability': 5550, 'time': 337, 'level': 2}, {'ability': 5549, 'time': 442, 'level': 3}, {'ability': 5550, 'time': 554, 'level': 4}, {'ability': 5549, 'time': 710, 'level': 5}, {'ability': 5551, 'time': 867, 'level': 6}, {'ability': 5549, 'time': 917, 'level': 7}, {'ability': 5550, 'time': 1060, 'level': 8}, {'ability': 5550, 'time': 1241, 'level': 9}, {'ability': 5917, 'time': 1335, 'level': 10}, {'ability': 5548, 'time': 1443, 'level': 11}, {'ability': 5551, 'time': 1493, 'level': 12}, {'ability': 5548, 'time': 1643, 'level': 13}, {'ability': 5548, 'time': 1733, 'level': 14}, {'ability': 6083, 'time': 1864, 'level': 15}, {'ability': 5548, 'time': 1888, 'level': 16}, {'ability': 5551, 'time': 2082, 'level': 17}, {'ability': 6360, 'time': 2394, 'level': 18}, {'ability': 6560, 'time': 3037, 'level': 19}, {'ability': 7873, 'time': 4486, 'level': 20}, {'ability': 5959, 'time': 4486, 'level': 21}, {'ability': 6079, 'time': 4486, 'level': 22}, {'ability': 6615, 'time': 4486, 'level': 23}]",True,5414136841.0,,,5414136841
131.0,38.0,194.0,11.0,164.0,36.0,29.0,143.0,0.0,0.0,0.0,365.0,2.0,8.0,18.0,0.0,210.0,16.0,353.0,631.0,24.0,16254.0,3132.0,0.0,2303.0,11345.0,8893.0,1198.0,0.0,"[{'ability': 7230, 'time': 181, 'level': 1}, {'ability': 5172, 'time': 367, 'level': 2}, {'ability': 7230, 'time': 460, 'level': 3}, {'ability': 5172, 'time': 547, 'level': 4}, {'ability': 7230, 'time': 756, 'level': 5}, {'ability': 5177, 'time': 861, 'level': 6}, {'ability': 7230, 'time': 1047, 'level': 7}, {'ability': 5172, 'time': 1127, 'level': 8}, {'ability': 5172, 'time': 1289, 'level': 9}, {'ability': 5918, 'time': 1443, 'level': 10}, {'ability': 5177, 'time': 1641, 'level': 11}, {'ability': 5168, 'time': 1645, 'level': 12}, {'ability': 5168, 'time': 1757, 'level': 13}, {'ability': 6611, 'time': 1944, 'level': 14}, {'ability': 5168, 'time': 1952, 'level': 15}, {'ability': 5168, 'time': 2039, 'level': 16}, {'ability': 5177, 'time': 2360, 'level': 17}, {'ability': 5976, 'time': 2615, 'level': 18}]",False,5406729241.0,,,5406729241
3.0,37.0,287.0,218.0,36.0,180.0,254.0,108.0,0.0,0.0,0.0,88.0,1.0,8.0,18.0,0.0,45.0,1.0,319.0,391.0,17.0,,,,,,,,,,True,5164334108.0,,,5164334108
0.0,35.0,141.0,26.0,166.0,63.0,152.0,236.0,0.0,0.0,0.0,0.0,13.0,6.0,5.0,0.0,220.0,5.0,628.0,593.0,21.0,,,,,,,,,,1.0,4886041630.0,,,4886041630
4.0,9.0,166.0,0.0,0.0,63.0,108.0,263.0,0.0,0.0,0.0,0.0,13.0,4.0,22.0,0.0,141.0,9.0,620.0,671.0,22.0,,,,,,,,,,True,4894483494.0,"{'team': 2, 'winner': True}",,4894483494
129.0,101.0,77.0,36.0,216.0,29.0,254.0,206.0,218.0,216.0,0.0,290.0,4.0,12.0,5.0,0.0,31.0,5.0,252.0,324.0,16.0,17867.0,20.0,0.0,706.0,7835.0,12605.0,11.0,0.0,"[{'ability': 5581, 'time': 169, 'level': 1}, {'ability': 5582, 'time': 382, 'level': 2}, {'ability': 5581, 'time': 546, 'level': 3}, {'ability': 5583, 'time': 694, 'level': 4}, {'ability': 5581, 'time': 788, 'level': 5}, {'ability': 5584, 'time': 815, 'level': 6}, {'ability': 5581, 'time': 919, 'level': 7}, {'ability': 5582, 'time': 1065, 'level': 8}, {'ability': 5582, 'time': 1160, 'level': 9}, {'ability': 5918, 'time': 1318, 'level': 10}, {'ability': 5583, 'time': 1503, 'level': 11}, {'ability': 5584, 'time': 1659, 'level': 12}, {'ability': 5582, 'time': 2011, 'level': 13}, {'ability': 5583, 'time': 2196, 'level': 14}, {'ability': 6884, 'time': 2238, 'level': 15}, {'ability': 5583, 'time': 2293, 'level': 16}]",False,5347292206.0,,,5347292206
2.0,44.0,8.0,63.0,215.0,216.0,3.0,42.0,11.0,0.0,0.0,334.0,2.0,11.0,5.0,0.0,119.0,14.0,266.0,435.0,20.0,9701.0,0.0,0.0,1074.0,9565.0,5505.0,0.0,0.0,"[{'ability': 5190, 'time': 265, 'level': 1}, {'ability': 5191, 'time': 350, 'level': 2}, {'ability': 5190, 'time': 471, 'level': 3}, {'ability': 5192, 'time': 550, 'level': 4}, {'ability': 5190, 'time': 657, 'level': 5}, {'ability': 5193, 'time': 944, 'level': 6}, {'ability': 5190, 'time': 1059, 'level': 7}, {'ability': 5192, 'time': 1195, 'level': 8}, {'ability': 5191, 'time': 1270, 'level': 9}, {'ability': 6159, 'time': 1374, 'level': 10}, {'ability': 5192, 'time': 1475, 'level': 11}, {'ability': 5193, 'time': 1523, 'level': 12}, {'ability': 5191, 'time': 2188, 'level': 13}, {'ability': 5191, 'time': 2263, 'level': 14}, {'ability': 6801, 'time': 2495, 'level': 15}, {'ability': 5192, 'time': 2620, 'level': 16}, {'ability': 5193, 'time': 2725, 'level': 17}, {'ability': 6848, 'time': 2834, 'level': 18}]",False,5454007344.0,,,5454007344
129.0,101.0,44.0,77.0,77.0,214.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,7.0,2.0,240.0,301.0,7.0,,,,,,,,,,1.0,4955636784.0,,,4955636784
131.0,26.0,108.0,232.0,214.0,256.0,273.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,19.0,0.0,84.0,5.0,419.0,535.0,25.0,,,,,,,,,,1.0,4974529587.0,,,4974529587
130.0,36.0,267.0,0.0,79.0,29.0,36.0,254.0,0.0,0.0,39.0,356.0,7.0,7.0,13.0,0.0,64.0,3.0,266.0,488.0,22.0,24199.0,172.0,7633.0,1272.0,9900.0,11163.0,83.0,4274.0,"[{'ability': 5158, 'time': 170, 'level': 1}, {'ability': 5159, 'time': 390, 'level': 2}, {'ability': 5158, 'time': 469, 'level': 3}, {'ability': 5159, 'time': 654, 'level': 4}, {'ability': 5158, 'time': 778, 'level': 5}, {'ability': 5161, 'time': 840, 'level': 6}, {'ability': 5158, 'time': 990, 'level': 7}, {'ability': 5160, 'time': 1107, 'level': 8}, {'ability': 5159, 'time': 1298, 'level': 9}, {'ability': 5159, 'time': 1407, 'level': 10}, {'ability': 5160, 'time': 1505, 'level': 11}, {'ability': 5160, 'time': 1825, 'level': 12}, {'ability': 6137, 'time': 1862, 'level': 13}, {'ability': 5161, 'time': 1867, 'level': 14}, {'ability': 7111, 'time': 1931, 'level': 15}, {'ability': 5160, 'time': 2144, 'level': 16}, {'ability': 5161, 'time': 2440, 'level': 17}, {'ability': 6000, 'time': 2589, 'level': 18}]",False,5367315515.0,,,5367315515
4.0,88.0,180.0,108.0,277.0,0.0,182.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,72.0,3.0,409.0,354.0,15.0,,,,,,,,,,False,4894409788.0,"{'team': 2, 'winner': False}",,4894409788
1.0,48.0,236.0,139.0,63.0,8.0,172.0,108.0,21.0,0.0,0.0,0.0,12.0,8.0,15.0,0.0,228.0,6.0,544.0,763.0,25.0,,,,,,,,,,1.0,4894129231.0,,,4894129231
132.0,82.0,176.0,43.0,75.0,63.0,160.0,75.0,0.0,0.0,0.0,355.0,10.0,3.0,4.0,0.0,175.0,16.0,550.0,491.0,17.0,12559.0,8683.0,0.0,3064.0,15090.0,9099.0,4240.0,0.0,"[{'ability': 7318, 'time': 262, 'level': 1}, {'ability': 5430, 'time': 334, 'level': 2}, {'ability': 7318, 'time': 444, 'level': 3}, {'ability': 5433, 'time': 562, 'level': 4}, {'ability': 5431, 'time': 651, 'level': 5}, {'ability': 5430, 'time': 707, 'level': 6}, {'ability': 5431, 'time': 786, 'level': 7}, {'ability': 7318, 'time': 851, 'level': 8}, {'ability': 5430, 'time': 914, 'level': 9}, {'ability': 7318, 'time': 1029, 'level': 10}, {'ability': 5433, 'time': 1201, 'level': 11}, {'ability': 6048, 'time': 1298, 'level': 12}, {'ability': 5430, 'time': 1444, 'level': 13}, {'ability': 5431, 'time': 1565, 'level': 14}, {'ability': 5431, 'time': 1680, 'level': 15}, {'ability': 5972, 'time': 1763, 'level': 16}]",True,5455377488.0,,"[{'unitname': '', 'item_0': 176, 'item_1': 43, 'item_2': 75, 'item_3': 63, 'item_4': 160, 'item_5': 75, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5455377488
0.0,47.0,75.0,75.0,231.0,0.0,250.0,206.0,0.0,0.0,0.0,0.0,9.0,2.0,20.0,0.0,176.0,11.0,549.0,757.0,23.0,,,,,,,,,,1.0,4983780437.0,,,4983780437
2.0,109.0,174.0,160.0,135.0,63.0,0.0,26.0,0.0,75.0,0.0,369.0,7.0,11.0,15.0,0.0,356.0,15.0,429.0,503.0,27.0,67522.0,5052.0,0.0,271.0,23350.0,21894.0,2299.0,0.0,"[{'ability': 5621, 'time': 291, 'level': 1}, {'ability': 5619, 'time': 339, 'level': 2}, {'ability': 5621, 'time': 440, 'level': 3}, {'ability': 5620, 'time': 522, 'level': 4}, {'ability': 5621, 'time': 576, 'level': 5}, {'ability': 5622, 'time': 719, 'level': 6}, {'ability': 5620, 'time': 813, 'level': 7}, {'ability': 5621, 'time': 918, 'level': 8}, {'ability': 5620, 'time': 994, 'level': 9}, {'ability': 5620, 'time': 1199, 'level': 10}, {'ability': 452, 'time': 1273, 'level': 11}, {'ability': 5622, 'time': 1401, 'level': 12}, {'ability': 5619, 'time': 1549, 'level': 13}, {'ability': 5619, 'time': 1729, 'level': 14}, {'ability': 5903, 'time': 1861, 'level': 15}, {'ability': 5619, 'time': 1965, 'level': 16}, {'ability': 5622, 'time': 2121, 'level': 17}, {'ability': 479, 'time': 2660, 'level': 18}, {'ability': 6107, 'time': 3664, 'level': 19}]",False,5449170012.0,,,5449170012
3.0,26.0,214.0,36.0,0.0,232.0,108.0,254.0,0.0,0.0,0.0,290.0,4.0,7.0,17.0,0.0,57.0,2.0,309.0,427.0,20.0,,,,,,,,,,1.0,5221899356.0,,,5221899356
131.0,47.0,185.0,277.0,54.0,218.0,249.0,231.0,0.0,0.0,0.0,0.0,17.0,3.0,13.0,0.0,162.0,19.0,866.0,1084.0,25.0,,,,,,,,,,True,4976632929.0,"{'team': 3, 'winner': True}",,4976632929
132.0,36.0,119.0,210.0,77.0,63.0,137.0,36.0,0.0,0.0,0.0,289.0,11.0,3.0,15.0,0.0,211.0,17.0,543.0,710.0,23.0,33533.0,2000.0,7667.0,3090.0,17115.0,18524.0,1021.0,3583.0,"[{'ability': 5158, 'time': 198, 'level': 1}, {'ability': 5159, 'time': 301, 'level': 2}, {'ability': 5158, 'time': 357, 'level': 3}, {'ability': 5159, 'time': 414, 'level': 4}, {'ability': 5158, 'time': 503, 'level': 5}, {'ability': 5161, 'time': 562, 'level': 6}, {'ability': 5158, 'time': 620, 'level': 7}, {'ability': 5159, 'time': 698, 'level': 8}, {'ability': 5159, 'time': 799, 'level': 9}, {'ability': 6009, 'time': 916, 'level': 10}, {'ability': 5160, 'time': 1025, 'level': 11}, {'ability': 5161, 'time': 1200, 'level': 12}, {'ability': 5160, 'time': 1266, 'level': 13}, {'ability': 5160, 'time': 1421, 'level': 14}, {'ability': 5160, 'time': 1509, 'level': 15}, {'ability': 7111, 'time': 1602, 'level': 16}, {'ability': 5161, 'time': 1894, 'level': 17}, {'ability': 350, 'time': 2057, 'level': 18}]",True,5435716712.0,,,5435716712
0.0,37.0,218.0,232.0,36.0,244.0,180.0,254.0,0.0,0.0,0.0,336.0,2.0,2.0,11.0,0.0,33.0,7.0,286.0,476.0,19.0,,,,,,,,,,1.0,5221839978.0,,,5221839978
132.0,22.0,77.0,232.0,108.0,77.0,41.0,29.0,0.0,0.0,0.0,0.0,4.0,8.0,18.0,0.0,141.0,13.0,344.0,595.0,22.0,,,,,,,,,,0.0,4980032625.0,,,4980032625
1.0,61.0,43.0,0.0,168.0,11.0,29.0,98.0,182.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,125.0,3.0,296.0,281.0,14.0,,,,,,,,,,0.0,4899832945.0,,,4899832945
1.0,37.0,0.0,36.0,218.0,29.0,102.0,254.0,0.0,0.0,0.0,306.0,2.0,7.0,11.0,0.0,64.0,3.0,241.0,347.0,16.0,,,,,,,,,,0.0,5236765813.0,,,5236765813
129.0,4.0,50.0,100.0,11.0,147.0,108.0,42.0,0.0,0.0,0.0,212.0,8.0,5.0,10.0,0.0,246.0,15.0,518.0,707.0,24.0,16563.0,4005.0,0.0,4497.0,14880.0,10698.0,1733.0,0.0,"[{'ability': 5015, 'time': 190, 'level': 1}, {'ability': 5017, 'time': 340, 'level': 2}, {'ability': 5015, 'time': 377, 'level': 3}, {'ability': 5016, 'time': 455, 'level': 4}, {'ability': 5017, 'time': 519, 'level': 5}, {'ability': 5018, 'time': 596, 'level': 6}, {'ability': 5017, 'time': 691, 'level': 7}, {'ability': 5017, 'time': 792, 'level': 8}, {'ability': 5015, 'time': 882, 'level': 9}, {'ability': 5016, 'time': 991, 'level': 10}, {'ability': 5015, 'time': 1112, 'level': 11}, {'ability': 5906, 'time': 1318, 'level': 12}, {'ability': 5018, 'time': 1353, 'level': 13}, {'ability': 5016, 'time': 1460, 'level': 14}, {'ability': 5016, 'time': 1531, 'level': 15}, {'ability': 6356, 'time': 1723, 'level': 16}, {'ability': 5018, 'time': 1954, 'level': 17}, {'ability': 6078, 'time': 2193, 'level': 18}]",True,5459254398.0,,,5459254398
130.0,29.0,110.0,50.0,81.0,114.0,0.0,108.0,178.0,0.0,0.0,363.0,5.0,8.0,23.0,0.0,295.0,4.0,397.0,599.0,27.0,42349.0,399.0,10235.0,58.0,20345.0,17994.0,180.0,2618.0,"[{'ability': 5119, 'time': 146, 'level': 1}, {'ability': 5120, 'time': 262, 'level': 2}, {'ability': 5119, 'time': 347, 'level': 3}, {'ability': 5120, 'time': 393, 'level': 4}, {'ability': 5120, 'time': 471, 'level': 5}, {'ability': 5121, 'time': 551, 'level': 6}, {'ability': 5119, 'time': 619, 'level': 7}, {'ability': 5120, 'time': 779, 'level': 8}, {'ability': 5119, 'time': 858, 'level': 9}, {'ability': 5118, 'time': 1105, 'level': 10}, {'ability': 5118, 'time': 1258, 'level': 11}, {'ability': 5121, 'time': 1423, 'level': 12}, {'ability': 5118, 'time': 1481, 'level': 13}, {'ability': 6945, 'time': 1626, 'level': 14}, {'ability': 6160, 'time': 1730, 'level': 15}, {'ability': 5118, 'time': 1882, 'level': 16}, {'ability': 5121, 'time': 2106, 'level': 17}, {'ability': 6947, 'time': 2377, 'level': 18}, {'ability': 460, 'time': 3084, 'level': 19}]",False,5457626255.0,,,5457626255
2.0,15.0,154.0,0.0,218.0,156.0,119.0,50.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,49.0,0.0,684.0,1325.0,25.0,,,,,,,,,,0.0,4877841554.0,,,4877841554
3.0,105.0,178.0,218.0,108.0,90.0,100.0,231.0,0.0,0.0,0.0,330.0,5.0,7.0,13.0,0.0,246.0,1.0,396.0,533.0,25.0,,,,,,,,,,0.0,5256488084.0,,,5256488084
129.0,102.0,125.0,0.0,244.0,180.0,90.0,96.0,0.0,0.0,0.0,0.0,5.0,11.0,25.0,0.0,91.0,5.0,388.0,606.0,25.0,,,,,,,,,,1.0,5101442197.0,,,5101442197
130.0,33.0,231.0,0.0,0.0,88.0,178.0,254.0,0.0,0.0,0.0,0.0,5.0,11.0,22.0,0.0,66.0,2.0,361.0,485.0,20.0,,,,,,,,,,1.0,5068514455.0,,,5068514455
3.0,36.0,231.0,33.0,36.0,43.0,90.0,206.0,188.0,0.0,0.0,311.0,5.0,9.0,7.0,0.0,80.0,5.0,322.0,415.0,21.0,,,,,,,,,,1.0,5296868505.0,,,5296868505
130.0,37.0,254.0,79.0,40.0,180.0,256.0,218.0,0.0,0.0,0.0,335.0,3.0,8.0,18.0,0.0,73.0,11.0,304.0,470.0,21.0,10275.0,5459.0,11007.0,883.0,12365.0,6395.0,2297.0,5788.0,"[{'ability': 5163, 'time': 263, 'level': 1}, {'ability': 5164, 'time': 402, 'level': 2}, {'ability': 5163, 'time': 555, 'level': 3}, {'ability': 5164, 'time': 764, 'level': 4}, {'ability': 5163, 'time': 947, 'level': 5}, {'ability': 5165, 'time': 1079, 'level': 6}, {'ability': 5163, 'time': 1273, 'level': 7}, {'ability': 5164, 'time': 1311, 'level': 8}, {'ability': 5162, 'time': 1488, 'level': 9}, {'ability': 6056, 'time': 1584, 'level': 10}, {'ability': 5162, 'time': 1716, 'level': 11}, {'ability': 5165, 'time': 1783, 'level': 12}, {'ability': 5162, 'time': 2076, 'level': 13}, {'ability': 5162, 'time': 2179, 'level': 14}, {'ability': 5934, 'time': 2234, 'level': 15}, {'ability': 5164, 'time': 2348, 'level': 16}, {'ability': 5165, 'time': 2593, 'level': 17}]",True,5384740007.0,,,5384740007
2.0,26.0,60.0,232.0,36.0,0.0,214.0,40.0,216.0,0.0,0.0,300.0,4.0,8.0,10.0,0.0,49.0,1.0,246.0,395.0,19.0,8086.0,396.0,0.0,835.0,10425.0,7038.0,189.0,0.0,"[{'ability': 5044, 'time': 150, 'level': 1}, {'ability': 5046, 'time': 316, 'level': 2}, {'ability': 5046, 'time': 404, 'level': 3}, {'ability': 5044, 'time': 585, 'level': 4}, {'ability': 5045, 'time': 690, 'level': 5}, {'ability': 5047, 'time': 818, 'level': 6}, {'ability': 5046, 'time': 989, 'level': 7}, {'ability': 5046, 'time': 1230, 'level': 8}, {'ability': 5044, 'time': 1493, 'level': 9}, {'ability': 5947, 'time': 1551, 'level': 10}, {'ability': 5044, 'time': 1675, 'level': 11}, {'ability': 5047, 'time': 1788, 'level': 12}, {'ability': 5045, 'time': 2038, 'level': 13}, {'ability': 5045, 'time': 2162, 'level': 14}, {'ability': 6600, 'time': 2227, 'level': 15}, {'ability': 5045, 'time': 2453, 'level': 16}, {'ability': 5047, 'time': 2667, 'level': 17}]",True,5440785577.0,,,5440785577
0.0,36.0,137.0,235.0,63.0,30.0,36.0,206.0,0.0,0.0,0.0,0.0,8.0,15.0,30.0,0.0,157.0,6.0,389.0,562.0,25.0,,,,,,,,,,1.0,5017924778.0,,,5017924778
128.0,105.0,311.0,180.0,100.0,108.0,96.0,326.0,354.0,0.0,0.0,0.0,8.0,8.0,26.0,0.0,145.0,1.0,431.0,578.0,30.0,,,,,,,,,,1.0,5149981871.0,,,5149981871
